solar_para,1222.9,0.147724,0.0630322,1.02676,-0.826692
solar_para,1222.9,0.147724,0.0630322,1.02676,-0.902123
solar_para,1222.9,0.147724,0.0630322,1.02676,-0.932053
solar_para,1223.52,0.147455,0.0627848,1.0271,-0.91591
solar_para,1223.52,0.147455,0.0627848,1.0271,-0.852262
solar_para,1223.52,0.147455,0.0627848,1.0271,-0.746657
solar_para,1223.52,0.147455,0.0627848,1.0271,-0.606292
solar_para,1223.52,0.147455,0.0627848,1.0271,-0.440732
solar_para,1223.52,0.147455,0.0627848,1.0271,-0.26126
solar_para,1223.52,0.147455,0.0627848,1.0271,-0.0801063
solar_para,1223.52,0.147455,0.0627848,1.0271,0.0903829
solar_para,1223.52,0.147455,0.0627848,1.0271,0.238589
solar_para,1223.52,0.147455,0.0627848,1.0271,0.354413
solar_para,1223.52,0.147455,0.0627848,1.0271,0.429961
solar_para,1223.52,0.147455,0.0627848,1.0271,0.460085
solar_para,1223.52,0.147455,0.0627848,1.0271,0.442732
solar_para,1223.52,0.147455,0.0627848,1.0271,0.379084
solar_para,1223.52,0.147455,0.0627848,1.0271,0.273478
solar_para,1223.52,0.147455,0.0627848,1.0271,0.133113
solar_para,1223.52,0.147455,0.0627848,1.0271,-0.0324471
solar_para,1223.52,0.147455,0.0627848,1.0271,-0.211919
solar_para,1223.52,0.147455,0.0627848,1.0271,-0.393072
solar_para,1223.52,0.147455,0.0627848,1.0271,-0.563562
solar_para,1223.52,0.147455,0.0627848,1.0271,-0.711768
solar_para,1223.52,0.147455,0.0627848,1.0271,-0.827592
solar_para,1223.52,0.147455,0.0627848,1.0271,-0.90314
solar_para,1223.52,0.147455,0.0627848,1.0271,-0.933264
solar_para,1224.13,0.14719,0.0625387,1.02744,-0.917334
solar_para,1224.13,0.14719,0.0625387,1.02744,-0.853997
solar_para,1224.13,0.14719,0.0625387,1.02744,-0.748726
solar_para,1224.13,0.14719,0.0625387,1.02744,-0.608696
solar_para,1224.13,0.14719,0.0625387,1.02744,-0.443449
solar_para,1224.13,0.14719,0.0625387,1.02744,-0.264246
solar_para,1224.13,0.14719,0.0625387,1.02744,-0.0833005
solar_para,1224.13,0.14719,0.0625387,1.02744,0.087057
solar_para,1224.13,0.14719,0.0625387,1.02744,0.235217
solar_para,1224.13,0.14719,0.0625387,1.02744,0.351082
solar_para,1224.13,0.14719,0.0625387,1.02744,0.426757
solar_para,1224.13,0.14719,0.0625387,1.02744,0.457084
solar_para,1224.13,0.14719,0.0625387,1.02744,0.439997
solar_para,1224.13,0.14719,0.0625387,1.02744,0.37666
solar_para,1224.13,0.14719,0.0625387,1.02744,0.271389
solar_para,1224.13,0.14719,0.0625387,1.02744,0.131359
solar_para,1224.13,0.14719,0.0625387,1.02744,-0.0338886
solar_para,1224.13,0.14719,0.0625387,1.02744,-0.213091
solar_para,1224.13,0.14719,0.0625387,1.02744,-0.394037
solar_para,1224.13,0.14719,0.0625387,1.02744,-0.564394
solar_para,1224.13,0.14719,0.0625387,1.02744,-0.712554
solar_para,1224.13,0.14719,0.0625387,1.02744,-0.828419
solar_para,1224.13,0.14719,0.0625387,1.02744,-0.904094
solar_para,1224.13,0.14719,0.0625387,1.02744,-0.934421
solar_para,1224.72,0.146929,0.0622941,1.02776,-0.918713
solar_para,1224.72,0.146929,0.0622941,1.02776,-0.855693
solar_para,1224.72,0.146929,0.0622941,1.02776,-0.750761
solar_para,1224.72,0.146929,0.0622941,1.02776,-0.611067
solar_para,1224.72,0.146929,0.0622941,1.02776,-0.446131
solar_para,1224.72,0.146929,0.0622941,1.02776,-0.267194
solar_para,1224.72,0.146929,0.0622941,1.02776,-0.0864499
solar_para,1224.72,0.146929,0.0622941,1.02776,0.0837842
solar_para,1224.72,0.146929,0.0622941,1.02776,0.231907
solar_para,1224.72,0.146929,0.0622941,1.02776,0.347824
solar_para,1224.72,0.146929,0.0622941,1.02776,0.423636
solar_para,1224.72,0.146929,0.0622941,1.02776,0.454176
solar_para,1224.72,0.146929,0.0622941,1.02776,0.437363
solar_para,1224.72,0.146929,0.0622941,1.02776,0.374343
solar_para,1224.72,0.146929,0.0622941,1.02776,0.26941
solar_para,1224.72,0.146929,0.0622941,1.02776,0.129716
solar_para,1224.72,0.146929,0.0622941,1.02776,-0.0352191
solar_para,1224.72,0.146929,0.0622941,1.02776,-0.214156
solar_para,1224.72,0.146929,0.0622941,1.02776,-0.394901
solar_para,1224.72,0.146929,0.0622941,1.02776,-0.565135
solar_para,1224.72,0.146929,0.0622941,1.02776,-0.713257
solar_para,1224.72,0.146929,0.0622941,1.02776,-0.829174
solar_para,1224.72,0.146929,0.0622941,1.02776,-0.904986
solar_para,1224.72,0.146929,0.0622941,1.02776,-0.935526
solar_para,1225.29,0.146673,0.0620513,1.02808,-0.920048
solar_para,1225.29,0.146673,0.0620513,1.02808,-0.857351
solar_para,1225.29,0.146673,0.0620513,1.02808,-0.752761
solar_para,1225.29,0.146673,0.0620513,1.02808,-0.613404
solar_para,1225.29,0.146673,0.0620513,1.02808,-0.448778
solar_para,1225.29,0.146673,0.0620513,1.02808,-0.270102
solar_para,1225.29,0.146673,0.0620513,1.02808,-0.0895525
solar_para,1225.29,0.146673,0.0620513,1.02808,0.0805666
solar_para,1225.29,0.146673,0.0620513,1.02808,0.228662
solar_para,1225.29,0.146673,0.0620513,1.02808,0.344641
solar_para,1225.29,0.146673,0.0620513,1.02808,0.4206
solar_para,1225.29,0.146673,0.0620513,1.02808,0.451362
solar_para,1225.29,0.146673,0.0620513,1.02808,0.434832
solar_para,1225.29,0.146673,0.0620513,1.02808,0.372135
solar_para,1225.29,0.146673,0.0620513,1.02808,0.267544
solar_para,1225.29,0.146673,0.0620513,1.02808,0.128187
solar_para,1225.29,0.146673,0.0620513,1.02808,-0.0364386
solar_para,1225.29,0.146673,0.0620513,1.02808,-0.215115
solar_para,1225.29,0.146673,0.0620513,1.02808,-0.395664
solar_para,1225.29,0.146673,0.0620513,1.02808,-0.565783
solar_para,1225.29,0.146673,0.0620513,1.02808,-0.713879
solar_para,1225.29,0.146673,0.0620513,1.02808,-0.829858
solar_para,1225.29,0.146673,0.0620513,1.02808,-0.905816
solar_para,1225.29,0.146673,0.0620513,1.02808,-0.936579
solar_para,1225.84,0.146421,0.0618104,1.02839,-0.921339
solar_para,1225.84,0.146421,0.0618104,1.02839,-0.858971
solar_para,1225.84,0.146421,0.0618104,1.02839,-0.754725
solar_para,1225.84,0.146421,0.0618104,1.02839,-0.615706
solar_para,1225.84,0.146421,0.0618104,1.02839,-0.451388
solar_para,1225.84,0.146421,0.0618104,1.02839,-0.272969
solar_para,1225.84,0.146421,0.0618104,1.02839,-0.0926068
solar_para,1225.84,0.146421,0.0618104,1.02839,0.0774059
solar_para,1225.84,0.146421,0.0618104,1.02839,0.225484
solar_para,1225.84,0.146421,0.0618104,1.02839,0.341535
solar_para,1225.84,0.146421,0.0618104,1.02839,0.417651
solar_para,1225.84,0.146421,0.0618104,1.02839,0.448645
solar_para,1225.84,0.146421,0.0618104,1.02839,0.432404
solar_para,1225.84,0.146421,0.0618104,1.02839,0.370036
solar_para,1225.84,0.146421,0.0618104,1.02839,0.26579
solar_para,1225.84,0.146421,0.0618104,1.02839,0.126771
solar_para,1225.84,0.146421,0.0618104,1.02839,-0.0375468
solar_para,1225.84,0.146421,0.0618104,1.02839,-0.215966
solar_para,1225.84,0.146421,0.0618104,1.02839,-0.396328
solar_para,1225.84,0.146421,0.0618104,1.02839,-0.566341
solar_para,1225.84,0.146421,0.0618104,1.02839,-0.714418
solar_para,1225.84,0.146421,0.0618104,1.02839,-0.830469
solar_para,1225.84,0.146421,0.0618104,1.02839,-0.906586
solar_para,1225.84,0.146421,0.0618104,1.02839,-0.937579
solar_para,1226.37,0.146174,0.0615717,1.02869,-0.922585
solar_para,1226.37,0.146174,0.0615717,1.02869,-0.860551
solar_para,1226.37,0.146174,0.0615717,1.02869,-0.756653
solar_para,1226.37,0.146174,0.0615717,1.02869,-0.617973
solar_para,1226.37,0.146174,0.0615717,1.02869,-0.45396
solar_para,1226.37,0.146174,0.0615717,1.02869,-0.275792
solar_para,1226.37,0.146174,0.0615717,1.02869,-0.0956108
solar_para,1226.37,0.146174,0.0615717,1.02869,0.0743043
solar_para,1226.37,0.146174,0.0615717,1.02869,0.222374
solar_para,1226.37,0.146174,0.0615717,1.02869,0.338508
solar_para,1226.37,0.146174,0.0615717,1.02869,0.414791
solar_para,1226.37,0.146174,0.0615717,1.02869,0.446025
solar_para,1226.37,0.146174,0.0615717,1.02869,0.430082
solar_para,1226.37,0.146174,0.0615717,1.02869,0.368048
solar_para,1226.37,0.146174,0.0615717,1.02869,0.26415
solar_para,1226.37,0.146174,0.0615717,1.02869,0.125469
solar_para,1226.37,0.146174,0.0615717,1.02869,-0.0385437
solar_para,1226.37,0.146174,0.0615717,1.02869,-0.216712
solar_para,1226.37,0.146174,0.0615717,1.02869,-0.396893
solar_para,1226.37,0.146174,0.0615717,1.02869,-0.566808
solar_para,1226.37,0.146174,0.0615717,1.02869,-0.714877
solar_para,1226.37,0.146174,0.0615717,1.02869,-0.831011
solar_para,1226.37,0.146174,0.0615717,1.02869,-0.907294
solar_para,1226.37,0.146174,0.0615717,1.02869,-0.938529
solar_para,1226.88,0.145932,0.0613355,1.02898,-0.923788
solar_para,1226.88,0.145932,0.0613355,1.02898,-0.862092
solar_para,1226.88,0.145932,0.0613355,1.02898,-0.758545
solar_para,1226.88,0.145932,0.0613355,1.02898,-0.620202
solar_para,1226.88,0.145932,0.0613355,1.02898,-0.456492
solar_para,1226.88,0.145932,0.0613355,1.02898,-0.27857
solar_para,1226.88,0.145932,0.0613355,1.02898,-0.0985628
solar_para,1226.88,0.145932,0.0613355,1.02898,0.0712635
solar_para,1226.88,0.145932,0.0613355,1.02898,0.219335
solar_para,1226.88,0.145932,0.0613355,1.02898,0.335561
solar_para,1226.88,0.145932,0.0613355,1.02898,0.412022
solar_para,1226.88,0.145932,0.0613355,1.02898,0.443505
solar_para,1226.88,0.145932,0.0613355,1.02898,0.427866
solar_para,1226.88,0.145932,0.0613355,1.02898,0.366171
solar_para,1226.88,0.145932,0.0613355,1.02898,0.262624
solar_para,1226.88,0.145932,0.0613355,1.02898,0.124281
solar_para,1226.88,0.145932,0.0613355,1.02898,-0.0394295
solar_para,1226.88,0.145932,0.0613355,1.02898,-0.217351
solar_para,1226.88,0.145932,0.0613355,1.02898,-0.397359
solar_para,1226.88,0.145932,0.0613355,1.02898,-0.567185
solar_para,1226.88,0.145932,0.0613355,1.02898,-0.715257
solar_para,1226.88,0.145932,0.0613355,1.02898,-0.831483
solar_para,1226.88,0.145932,0.0613355,1.02898,-0.907943
solar_para,1226.88,0.145932,0.0613355,1.02898,-0.939426
solar_para,1227.38,0.145695,0.0611021,1.02926,-0.924946
solar_para,1227.38,0.145695,0.0611021,1.02926,-0.863594
solar_para,1227.38,0.145695,0.0611021,1.02926,-0.7604
solar_para,1227.38,0.145695,0.0611021,1.02926,-0.622394
solar_para,1227.38,0.145695,0.0611021,1.02926,-0.458983
solar_para,1227.38,0.145695,0.0611021,1.02926,-0.281303
solar_para,1227.38,0.145695,0.0611021,1.02926,-0.101461
solar_para,1227.38,0.145695,0.0611021,1.02926,0.0682856
solar_para,1227.38,0.145695,0.0611021,1.02926,0.216369
solar_para,1227.38,0.145695,0.0611021,1.02926,0.332698
solar_para,1227.38,0.145695,0.0611021,1.02926,0.409345
solar_para,1227.38,0.145695,0.0611021,1.02926,0.441086
solar_para,1227.38,0.145695,0.0611021,1.02926,0.425759
solar_para,1227.38,0.145695,0.0611021,1.02926,0.364407
solar_para,1227.38,0.145695,0.0611021,1.02926,0.261212
solar_para,1227.38,0.145695,0.0611021,1.02926,0.123207
solar_para,1227.38,0.145695,0.0611021,1.02926,-0.0402042
solar_para,1227.38,0.145695,0.0611021,1.02926,-0.217885
solar_para,1227.38,0.145695,0.0611021,1.02926,-0.397726
solar_para,1227.38,0.145695,0.0611021,1.02926,-0.567473
solar_para,1227.38,0.145695,0.0611021,1.02926,-0.715557
solar_para,1227.38,0.145695,0.0611021,1.02926,-0.831886
solar_para,1227.38,0.145695,0.0611021,1.02926,-0.908532
solar_para,1227.38,0.145695,0.0611021,1.02926,-0.940274
Continuing Simulation at 12/02/2017 for ANNUAL
solar_para,1227.85,0.145463,0.0608718,1.02954,-0.92606
solar_para,1227.85,0.145463,0.0608718,1.02954,-0.865057
solar_para,1227.85,0.145463,0.0608718,1.02954,-0.762216
solar_para,1227.85,0.145463,0.0608718,1.02954,-0.624548
solar_para,1227.85,0.145463,0.0608718,1.02954,-0.461432
solar_para,1227.85,0.145463,0.0608718,1.02954,-0.283987
solar_para,1227.85,0.145463,0.0608718,1.02954,-0.104304
solar_para,1227.85,0.145463,0.0608718,1.02954,0.0653724
solar_para,1227.85,0.145463,0.0608718,1.02954,0.213478
solar_para,1227.85,0.145463,0.0608718,1.02954,0.32992
solar_para,1227.85,0.145463,0.0608718,1.02954,0.406763
solar_para,1227.85,0.145463,0.0608718,1.02954,0.43877
solar_para,1227.85,0.145463,0.0608718,1.02954,0.42376
solar_para,1227.85,0.145463,0.0608718,1.02954,0.362756
solar_para,1227.85,0.145463,0.0608718,1.02954,0.259916
solar_para,1227.85,0.145463,0.0608718,1.02954,0.122247
solar_para,1227.85,0.145463,0.0608718,1.02954,-0.0408679
solar_para,1227.85,0.145463,0.0608718,1.02954,-0.218313
solar_para,1227.85,0.145463,0.0608718,1.02954,-0.397997
solar_para,1227.85,0.145463,0.0608718,1.02954,-0.567673
solar_para,1227.85,0.145463,0.0608718,1.02954,-0.715778
solar_para,1227.85,0.145463,0.0608718,1.02954,-0.83222
solar_para,1227.85,0.145463,0.0608718,1.02954,-0.909063
solar_para,1227.85,0.145463,0.0608718,1.02954,-0.94107
solar_para,1228.3,0.145236,0.0606449,1.02981,-0.927131
solar_para,1228.3,0.145236,0.0606449,1.02981,-0.866479
solar_para,1228.3,0.145236,0.0606449,1.02981,-0.763994
solar_para,1228.3,0.145236,0.0606449,1.02981,-0.626661
solar_para,1228.3,0.145236,0.0606449,1.02981,-0.463838
solar_para,1228.3,0.145236,0.0606449,1.02981,-0.286622
solar_para,1228.3,0.145236,0.0606449,1.02981,-0.107089
solar_para,1228.3,0.145236,0.0606449,1.02981,0.0625258
solar_para,1228.3,0.145236,0.0606449,1.02981,0.210663
solar_para,1228.3,0.145236,0.0606449,1.02981,0.327228
solar_para,1228.3,0.145236,0.0606449,1.02981,0.404276
solar_para,1228.3,0.145236,0.0606449,1.02981,0.436557
solar_para,1228.3,0.145236,0.0606449,1.02981,0.421872
solar_para,1228.3,0.145236,0.0606449,1.02981,0.36122
solar_para,1228.3,0.145236,0.0606449,1.02981,0.258735
solar_para,1228.3,0.145236,0.0606449,1.02981,0.121402
solar_para,1228.3,0.145236,0.0606449,1.02981,-0.0414209
solar_para,1228.3,0.145236,0.0606449,1.02981,-0.218637
solar_para,1228.3,0.145236,0.0606449,1.02981,-0.39817
solar_para,1228.3,0.145236,0.0606449,1.02981,-0.567785
solar_para,1228.3,0.145236,0.0606449,1.02981,-0.715922
solar_para,1228.3,0.145236,0.0606449,1.02981,-0.832487
solar_para,1228.3,0.145236,0.0606449,1.02981,-0.909535
solar_para,1228.3,0.145236,0.0606449,1.02981,-0.941817
solar_para,1228.73,0.145015,0.0604216,1.03006,-0.928158
solar_para,1228.73,0.145015,0.0604216,1.03006,-0.867861
solar_para,1228.73,0.145015,0.0604216,1.03006,-0.765734
solar_para,1228.73,0.145015,0.0604216,1.03006,-0.628734
solar_para,1228.73,0.145015,0.0604216,1.03006,-0.466199
solar_para,1228.73,0.145015,0.0604216,1.03006,-0.289206
solar_para,1228.73,0.145015,0.0604216,1.03006,-0.109815
solar_para,1228.73,0.145015,0.0604216,1.03006,0.0597477
solar_para,1228.73,0.145015,0.0604216,1.03006,0.207927
solar_para,1228.73,0.145015,0.0604216,1.03006,0.324624
solar_para,1228.73,0.145015,0.0604216,1.03006,0.401887
solar_para,1228.73,0.145015,0.0604216,1.03006,0.43445
solar_para,1228.73,0.145015,0.0604216,1.03006,0.420095
solar_para,1228.73,0.145015,0.0604216,1.03006,0.359798
solar_para,1228.73,0.145015,0.0604216,1.03006,0.257671
solar_para,1228.73,0.145015,0.0604216,1.03006,0.120671
solar_para,1228.73,0.145015,0.0604216,1.03006,-0.0418635
solar_para,1228.73,0.145015,0.0604216,1.03006,-0.218857
solar_para,1228.73,0.145015,0.0604216,1.03006,-0.398248
solar_para,1228.73,0.145015,0.0604216,1.03006,-0.567811
solar_para,1228.73,0.145015,0.0604216,1.03006,-0.71599
solar_para,1228.73,0.145015,0.0604216,1.03006,-0.832687
solar_para,1228.73,0.145015,0.0604216,1.03006,-0.90995
solar_para,1228.73,0.145015,0.0604216,1.03006,-0.942513
solar_para,1229.14,0.1448,0.0602023,1.03031,-0.92914
solar_para,1229.14,0.1448,0.0602023,1.03031,-0.869203
solar_para,1229.14,0.1448,0.0602023,1.03031,-0.767433
solar_para,1229.14,0.1448,0.0602023,1.03031,-0.630765
solar_para,1229.14,0.1448,0.0602023,1.03031,-0.468514
solar_para,1229.14,0.1448,0.0602023,1.03031,-0.291737
solar_para,1229.14,0.1448,0.0602023,1.03031,-0.11248
solar_para,1229.14,0.1448,0.0602023,1.03031,0.05704
solar_para,1229.14,0.1448,0.0602023,1.03031,0.205271
solar_para,1229.14,0.1448,0.0602023,1.03031,0.322111
solar_para,1229.14,0.1448,0.0602023,1.03031,0.399597
solar_para,1229.14,0.1448,0.0602023,1.03031,0.43245
solar_para,1229.14,0.1448,0.0602023,1.03031,0.41843
solar_para,1229.14,0.1448,0.0602023,1.03031,0.358493
solar_para,1229.14,0.1448,0.0602023,1.03031,0.256722
solar_para,1229.14,0.1448,0.0602023,1.03031,0.120055
solar_para,1229.14,0.1448,0.0602023,1.03031,-0.0421959
solar_para,1229.14,0.1448,0.0602023,1.03031,-0.218973
solar_para,1229.14,0.1448,0.0602023,1.03031,-0.39823
solar_para,1229.14,0.1448,0.0602023,1.03031,-0.56775
solar_para,1229.14,0.1448,0.0602023,1.03031,-0.715981
solar_para,1229.14,0.1448,0.0602023,1.03031,-0.832821
solar_para,1229.14,0.1448,0.0602023,1.03031,-0.910308
solar_para,1229.14,0.1448,0.0602023,1.03031,-0.94316
solar_para,1229.53,0.14459,0.0599874,1.03055,-0.930079
solar_para,1229.53,0.14459,0.0599874,1.03055,-0.870504
solar_para,1229.53,0.14459,0.0599874,1.03055,-0.769091
solar_para,1229.53,0.14459,0.0599874,1.03055,-0.632754
solar_para,1229.53,0.14459,0.0599874,1.03055,-0.470782
solar_para,1229.53,0.14459,0.0599874,1.03055,-0.294214
solar_para,1229.53,0.14459,0.0599874,1.03055,-0.115083
solar_para,1229.53,0.14459,0.0599874,1.03055,0.0544044
solar_para,1229.53,0.14459,0.0599874,1.03055,0.202697
solar_para,1229.53,0.14459,0.0599874,1.03055,0.319689
solar_para,1229.53,0.14459,0.0599874,1.03055,0.397408
solar_para,1229.53,0.14459,0.0599874,1.03055,0.430558
solar_para,1229.53,0.14459,0.0599874,1.03055,0.416879
solar_para,1229.53,0.14459,0.0599874,1.03055,0.357303
solar_para,1229.53,0.14459,0.0599874,1.03055,0.255891
solar_para,1229.53,0.14459,0.0599874,1.03055,0.119553
solar_para,1229.53,0.14459,0.0599874,1.03055,-0.0424186
solar_para,1229.53,0.14459,0.0599874,1.03055,-0.218987
solar_para,1229.53,0.14459,0.0599874,1.03055,-0.398118
solar_para,1229.53,0.14459,0.0599874,1.03055,-0.567605
solar_para,1229.53,0.14459,0.0599874,1.03055,-0.715898
solar_para,1229.53,0.14459,0.0599874,1.03055,-0.83289
solar_para,1229.53,0.14459,0.0599874,1.03055,-0.910609
solar_para,1229.53,0.14459,0.0599874,1.03055,-0.943759
solar_para,1229.9,0.144386,0.059777,1.03078,-0.930974
solar_para,1229.9,0.144386,0.059777,1.03078,-0.871763
solar_para,1229.9,0.144386,0.059777,1.03078,-0.770709
solar_para,1229.9,0.144386,0.059777,1.03078,-0.634699
solar_para,1229.9,0.144386,0.059777,1.03078,-0.473001
solar_para,1229.9,0.144386,0.059777,1.03078,-0.296635
solar_para,1229.9,0.144386,0.059777,1.03078,-0.117621
solar_para,1229.9,0.144386,0.059777,1.03078,0.0518429
solar_para,1229.9,0.144386,0.059777,1.03078,0.200207
solar_para,1229.9,0.144386,0.059777,1.03078,0.317361
solar_para,1229.9,0.144386,0.059777,1.03078,0.395322
solar_para,1229.9,0.144386,0.059777,1.03078,0.428775
solar_para,1229.9,0.144386,0.059777,1.03078,0.415442
solar_para,1229.9,0.144386,0.059777,1.03078,0.35623
solar_para,1229.9,0.144386,0.059777,1.03078,0.255176
solar_para,1229.9,0.144386,0.059777,1.03078,0.119166
solar_para,1229.9,0.144386,0.059777,1.03078,-0.042532
solar_para,1229.9,0.144386,0.059777,1.03078,-0.218898
solar_para,1229.9,0.144386,0.059777,1.03078,-0.397912
solar_para,1229.9,0.144386,0.059777,1.03078,-0.567376
solar_para,1229.9,0.144386,0.059777,1.03078,-0.71574
solar_para,1229.9,0.144386,0.059777,1.03078,-0.832894
solar_para,1229.9,0.144386,0.059777,1.03078,-0.910854
solar_para,1229.9,0.144386,0.059777,1.03078,-0.944308
solar_para,1230.25,0.144188,0.0595717,1.03101,-0.931826
solar_para,1230.25,0.144188,0.0595717,1.03101,-0.872981
solar_para,1230.25,0.144188,0.0595717,1.03101,-0.772284
solar_para,1230.25,0.144188,0.0595717,1.03101,-0.636598
solar_para,1230.25,0.144188,0.0595717,1.03101,-0.47517
solar_para,1230.25,0.144188,0.0595717,1.03101,-0.298999
solar_para,1230.25,0.144188,0.0595717,1.03101,-0.120093
solar_para,1230.25,0.144188,0.0595717,1.03101,0.0493571
solar_para,1230.25,0.144188,0.0595717,1.03101,0.197803
solar_para,1230.25,0.144188,0.0595717,1.03101,0.315129
solar_para,1230.25,0.144188,0.0595717,1.03101,0.393338
solar_para,1230.25,0.144188,0.0595717,1.03101,0.427102
solar_para,1230.25,0.144188,0.0595717,1.03101,0.41412
solar_para,1230.25,0.144188,0.0595717,1.03101,0.355275
solar_para,1230.25,0.144188,0.0595717,1.03101,0.254578
solar_para,1230.25,0.144188,0.0595717,1.03101,0.118892
solar_para,1230.25,0.144188,0.0595717,1.03101,-0.0425365
solar_para,1230.25,0.144188,0.0595717,1.03101,-0.218707
solar_para,1230.25,0.144188,0.0595717,1.03101,-0.397613
solar_para,1230.25,0.144188,0.0595717,1.03101,-0.567063
solar_para,1230.25,0.144188,0.0595717,1.03101,-0.715509
solar_para,1230.25,0.144188,0.0595717,1.03101,-0.832835
solar_para,1230.25,0.144188,0.0595717,1.03101,-0.911045
solar_para,1230.25,0.144188,0.0595717,1.03101,-0.944809
solar_para,1230.58,0.143996,0.0593715,1.03122,-0.932633
solar_para,1230.58,0.143996,0.0593715,1.03122,-0.874157
solar_para,1230.58,0.143996,0.0593715,1.03122,-0.773817
solar_para,1230.58,0.143996,0.0593715,1.03122,-0.638452
solar_para,1230.58,0.143996,0.0593715,1.03122,-0.477287
solar_para,1230.58,0.143996,0.0593715,1.03122,-0.301304
solar_para,1230.58,0.143996,0.0593715,1.03122,-0.122497
solar_para,1230.58,0.143996,0.0593715,1.03122,0.0469489
solar_para,1230.58,0.143996,0.0593715,1.03122,0.195486
solar_para,1230.58,0.143996,0.0593715,1.03122,0.312993
solar_para,1230.58,0.143996,0.0593715,1.03122,0.39146
